nom_region,year,pib,population,gdp_pc,administración pública,agropecuario-silvícola,"comercio, restaurantes y hoteles",construcción,"electricidad, gas, agua y gestión de desechos",industria manufacturera,minería,pesca,servicios de vivienda e inmobiliarios,servicios financieros y empresariales,servicios personales,"transporte, información y comunicaciones",producto interno bruto pct,adm_publica,agropecuario,comercio,construccion,electricidad,industria,mineria,pesca_pct,vivienda,financieros,personales,transporte,id
loslagos,1985,1329.8,879056.146492527,9.134493114,12.798621326631975,12.983621337187676,9.706036836573192,8.122899419719836,3.7822931345861934,11.830766842723383,0.861737529803551,0.23945185932554452,10.347481089290701,7.438444982688262,24.706888153909063,6.907925639058998,112.10811910387946,1.1690891837681332,1.185987996993243,0.8865972664790815,0.7419856881514544,0.34549330593007055,1.0806805825819625,0.07871535532065906,2.62140281170663,0.9451899475737113,0.6794642447323378,2.256848997102505,0.6310039918200847,11
aysen,1985,136.3,70098.4364414097,15.06169949,40.513745031818445,6.893404665556674,7.4383017740117685,8.76335142021728,2.3820699982467857,6.605062002544263,1.365344823564735,0.1830067199614691,9.082709789873109,4.024419294271026,22.965453589473277,3.8999501488783777,115.14885948639794,6.102058528837299,1.038263895355786,1.1203346603609916,1.3199096561657737,0.35878022477737914,0.9948345899513931,0.2056441343275911,1.215046947942188,1.3680104540994982,0.6061459403206808,3.4589876061618834,0.5873987716838689,12
magallanes,1985,871.4,133876.893506476,42.042208679999995,16.691325889764887,0.5877735356567518,3.516867083520128,4.433171537005793,1.3509673782004659,5.613401340373275,36.92647361020216,1.4410544057797479,4.341521463398419,4.403588571015656,4.923734301126875,5.964657425351023,92.18111938642733,7.0174020620338196,0.2471129764266258,1.478568598251762,1.863803228730339,0.5679765243417646,2.359997905565649,15.52470509336632,3.4276372508118853,1.8252715135289532,1.851365896435032,2.0700466497285,2.507673721813192,13
tarapaca,1986,1224.9,303985.098799456,22.73234037,12.184661584504235,0.9902896605928841,8.714289669073793,6.9914695770300535,1.72662007058127,14.53001184913517,6.095885491897053,2.8930280291324184,6.505484145021967,4.297896782836438,11.992950999399069,8.811764319831688,95.5678097736644,2.769858744322138,0.22511601629489217,1.9809619884016012,1.5893246611154712,0.3925011513412685,3.3030117493467372,1.3857374385834869,12.726485623760784,1.4788487985627778,0.9770125254256589,2.726278441590713,2.003120257786355,1
antofagasta,1986,3543.2,375542.798919525,30.42240571,5.96520950402012,0.102250132279526,4.77533545332528,6.93611356040122,1.26994772757254,5.95852640230542,54.5803235789558,0.5546395720698905,5.76797707723286,3.8863643737575,8.04775048010129,6.06803435006807,105.18096121623073,1.8147602367644797,0.031106950081089067,1.4527719256240843,2.110132607851585,0.38634864998704366,1.8127270764468215,16.604647477020727,1.82312857621111,1.7547573876955807,1.1823255371534074,2.448319301584887,1.8460420285998698,2
atacama,1986,598.9,203724.397110876,13.462251310000001,13.085172961819294,2.7016764329886414,4.334356318043018,7.200870729811096,1.9367912606685675,7.463201549742274,40.80218132911674,0.1986080551818093,9.372234673846014,8.244346741995862,16.14413212500733,7.004021252028589,119.7642813757763,1.761558868468284,0.3637064709919747,0.583501940205814,0.9693993141554009,0.26073570686131975,1.0047149483981197,5.492892190487595,1.4752960007088836,1.2617137851561093,1.1098746772752803,2.1733636384869306,0.9428989427538972,3
coquimbo,1986,898.7,460004.842888855,9.370807068000001,12.527264787884363,6.628835103025669,7.7324395129026255,10.894512178117035,2.929493682049269,5.860306256979423,12.006713785749126,0.0785118744879264,14.454383491673997,4.968193775136805,21.07127941013087,7.37425566575968,107.28551236223774,1.1739058141701433,0.6211753483603946,0.7245919884039042,1.020903717211112,0.2745172010140864,0.5491579929354741,1.1251259840695096,0.8378347128288822,1.3544923898736123,0.4655598534324558,1.9745489402825727,0.6910272711393987,4
valparaiso,1986,3656.7,1284868.4750324,15.16324977,10.917284362560794,3.250635554012282,5.559494366944579,7.027087149323664,3.162642462249326,36.7003745382357,7.120140158627525,0.04156351103091658,9.592192154904168,7.970483293830648,14.200513724696304,5.6312319692447605,111.40618661581527,1.6554150959962457,0.49290198816730557,0.8430000168088868,1.0655347760075202,0.4795593758829433,5.564969457758163,1.0796446362267658,0.2741068811855137,1.4544880548664645,1.2085842897196641,2.1532593646988305,0.8538777686246726,5
metropolitana,1986,13515.8,4734368.13888179,17.006023929999998,8.233649313579457,1.450318096397828,12.46055158251417,6.706034065228258,2.6203569176103967,21.77784531013188,1.1544504512935616,0.0012656205639996103,13.307399087505617,23.723633064502202,19.622258659749292,6.910381358851102,117.97432009707967,1.4002163725796029,0.24664144253453504,2.119044383932353,1.1404297578866691,0.44561852446023437,3.70354558487941,0.19632612000697605,0.007442189715886225,2.2630594732818063,4.034446716014637,3.336966003283462,1.1751811075404774,6
ohiggins,1986,2082,640033.775037538,15.331241310000001,5.43276399224478,11.7719507775473,6.84433400611579,12.7701947681209,5.25298311701313,10.1164410034874,19.0529856182901,0.0019476072297247105,6.4379931579592,3.95619950573888,8.6499529985257,5.77334839350076,96.07185085804602,0.832910157453837,1.804786180600198,1.049321362540002,1.9578293756576104,0.8053475176428426,1.5509759822284392,2.921059201899651,0.0127035195020664,0.9870242665680145,0.606534492929855,1.3261451674055558,0.88512597387461,7
maule,1986,1111.1,788783.31564779,9.130214595,9.386793385007241,11.927383089273096,3.8654125394122523,11.64485605758139,16.50761686582102,14.5615555751997,0.5305010722670505,0.006514016979402565,11.276003506522926,6.599235531290201,22.90211285723117,8.365018414574887,117.63783461022764,0.8570343796404256,1.0889956716183742,0.3529204598303776,1.0632003473360376,1.5071808443698722,1.329501272385919,0.048435886326757736,0.07134571604669457,1.0295233178852679,0.6025243656362838,2.091012050654292,0.7637441321619539,8
biobio,1986,3650.7,1622805.85573293,15.68121421,7.2896080672884,7.3633584866485,3.9052525988983,4.68733233785166,6.67163191040409,36.2569142653344,2.30483743506038,0.42965112611166023,6.90504500636169,4.29022725441033,16.2936755377211,4.16411230636643,102.87190501407987,1.1430990561009349,1.1546640173415657,0.6123910254748345,0.7350306246331197,1.0461928911731808,5.685524391883136,0.3614264953840879,2.73990980773459,1.0827948987444846,0.6727597258598855,2.555046163752415,0.6529833707062914,9
araucania,1986,872.8,734814.33803051,6.663536976,14.631022354380862,12.796875235384897,6.518304804072702,8.579245780808145,1.6373215472599723,9.0334426172238,0.4205651842485535,0.003986884132324932,15.816964245166112,7.202184242611452,27.978380857824114,4.27996709208206,108.95410531109022,0.9749435845509944,0.8527245130824597,0.43434965082776883,0.5716812148660706,0.10910352671768356,0.6019467890044501,0.02802451656058489,0.05983135002753727,1.0539692609573432,0.4799202100860596,1.8643497537472158,0.28519718974152003,10
loslagos,1986,1427.6,890523.275642382,9.681017348,12.114861332669747,13.171491712580139,9.542067747721903,10.379262361380068,3.664641172629958,12.646209818143497,0.8155382805847655,0.2114017624982255,9.671788652159199,7.491719495841366,23.37987045313714,6.8463701459179775,111.90749417839154,1.1728418273019021,1.2751343976852654,0.9237692340148703,1.0048181897996387,0.3547745476642568,1.2242817663589511,0.07895240242299206,2.183673005625788,0.9363275372774273,0.7252746640559008,2.2634093145081327,0.6627982815346123,11
aysen,1986,146.3,71742.3181318852,15.80966381,38.854023848396906,6.091645407342759,7.064177376790874,10.950219356448173,2.4260894497134093,10.033868053895226,0.7666847290834758,0.4251576020947144,8.557922934682495,3.9704132950660074,21.6648109814935,3.5293579719068187,116.59843948327548,6.142690547088775,0.9630686593981953,1.1168226942127142,1.7311928667120018,0.3835565857295691,1.5863208064598249,0.12121027815070683,2.6892260784558357,1.3529788450921882,0.6277089938174791,3.425133781246083,0.5579796300099022,12
magallanes,1986,884.1,135521.996222314,42.153599060000005,16.76916743087828,0.5652919495141179,3.4698547264472612,6.192923286479926,1.418323358909222,6.7143230083117675,35.0743797557319,1.4246543320788667,4.311867872367146,4.4580854307946955,5.070681824811817,5.650464283532104,93.07503717587994,7.068807604512533,0.2382909019166389,1.4626686493510386,2.6105400522761237,0.5978743420889182,2.8303288005170733,14.785113415013035,3.379674248101715,1.8176074949145993,1.87924345824947,2.137474886039465,2.381874059108625,13
tarapaca,1987,1248.8,310573.822950502,22.68484676,12.003490205143502,0.9902625028084668,10.022513712728017,9.525417005914846,1.8076866432097838,14.534780924785482,4.74456583659781,1.8885100183250096,6.467101322258662,4.752864151641647,11.973731217995221,8.779917443447898,93.92731565038207,2.722973358888413,0.2246395312838414,2.273591877232337,2.160826251042763,0.41007094491312734,3.297192779689297,1.0762974894595252,8.324984683850735,1.4670520247683112,1.0781799495108817,2.7162225782564975,1.9917108177006653,1
antofagasta,1987,3538.3,382098.804451805,29.855532940000003,5.82942763116695,0.106999512336293,5.19788901765873,7.94717415798551,1.32408625743803,6.40219269123177,52.5323271500494,0.5715301732180142,5.81517259002729,4.20794070374275,8.34490801076779,6.26321335136366,105.88565018629785,1.7404066866365104,0.031945274651201325,1.5518574678517447,2.3726711985365316,0.39531300874342434,1.9114087478129738,15.683806236431563,1.91431911252968,1.7361507681334487,1.2563031229015846,2.4914167599674766,1.8699157252188559,2
atacama,1987,655.5,208686.039110449,14.38900308,11.671048664630558,3.9333411351891105,4.994312342438818,5.982620104442875,1.7978101564004811,6.798658553449082,37.94622847920757,0.23749599873038676,8.643618338388984,7.900773132090692,15.349456524854673,6.030316792090092,112.69872246693726,1.6793475518219898,0.5659685770892681,0.7186317567783417,0.8608393910929845,0.25868695877701803,0.9782591886544718,5.460083984617014,1.6505382437543181,1.2437305089342359,1.1368424893203422,2.2086337721246,0.8677024689476006,3
coquimbo,1987,911.3,467986.480387299,9.340454274,11.933595828287654,7.200282914855954,7.834435805044386,9.834049140568942,3.663445021191119,6.0802305127712755,11.187393700523835,0.09296048262580267,14.346103328774296,5.361758304592489,20.673599317553304,7.199701367292047,106.3098410817413,1.11465206158518,0.6725391332607548,0.7317718939960547,0.918544863257532,0.34218240705748615,0.5679211507991968,1.0449533930497852,0.9952458402860189,1.3399912215249552,0.5008125827228591,1.9310080910460425,0.6724848140764665,4
valparaiso,1987,3779,1304253.1216646,15.43711036,10.704501834070628,3.5553507380026392,5.626060260383817,6.844968582865646,2.856114772463063,33.98987825946928,7.416972307516198,0.058299714963563926,9.353749752228117,8.07761836828192,13.908553404684076,6.043305215269191,108.75473300277184,1.6524657616137068,0.5488434171105419,0.8685011313155532,1.0566653542442979,0.4409015894333859,5.24705501814392,1.144966200481914,0.3776595075372897,1.443948672049681,1.2469508619713112,2.1470787385606185,0.9329116954727407,5
metropolitana,1987,14615,4831116.76456575,18.020659310000003,7.4552668968534155,1.3866550434412388,12.845918227053236,7.0610998466945905,2.4972273756201155,22.052641366761907,1.133767343896665,0.0011880389777371172,12.458753099111409,23.661443857527388,18.960115785508876,6.997545367465839,116.51702685983332,1.3434882481331634,0.2498843811834782,2.3149191589384563,1.2724567469117647,0.4500168375565551,3.9740313695602913,0.20431235041165408,0.006592649898651888,2.245149450264934,4.263948185391933,3.4167378704880855,1.2610038107337065,6
ohiggins,1987,2156.4,650333.997608609,15.62733656,5.1979091996019,12.0606046075206,6.99708700324664,10.8745333550166,5.93363876513011,10.0368354690246,19.0371490494766,0.002437617912043428,6.24186839386841,4.38969519070839,8.96415924926643,5.69712131559332,95.44620002050516,0.8122947647049911,1.8847512731881113,1.0934583353933705,1.6993999267179039,0.9272697000815101,1.568490058717929,2.974999353390549,0.0155984220515401,0.9754377815420828,0.685992441410134,1.4008593356572343,0.8903083222192678,7
maule,1987,1153.4,797478.972988252,9.373908662,8.867342614543245,11.726512715472737,3.9804087822229923,14.323251240908109,16.395984666209706,14.043818695262924,0.5465639367231594,0.01352664580712148,10.89250057680949,6.920086323492651,22.365450602002742,8.182754567676351,118.38897574125996,0.8312165974338864,1.0992325911862302,0.3731198836198098,1.3426484887515076,1.5369446268460234,1.3164547371508266,0.051234404207860434,0.14430101993585523,1.0210530550779446,0.648682571295755,2.096516911276466,0.7670439392096141,8
biobio,1987,3807,1644424.35468897,16.13760889,6.70844409659613,7.64202330486503,3.97983763092918,4.90568368603342,7.04281442143976,35.25418074298,1.80228669250086,0.5747318190982492,6.66050550360969,4.57155894920065,15.2400744846411,4.67000432754958,102.03885731698333,1.0825824709129772,1.2332398322217708,0.6422506313363927,0.7916600466326088,1.1365418461804646,5.6891818056758074,0.29084597751230573,3.56144347663794,1.0748463282694565,0.7377403033977947,2.4593836148760637,0.7536270335260257,9
araucania,1987,984.6,744104.298300258,7.423711616,12.544470221807162,14.727696028460407,6.941792830161433,8.299148750573874,1.522289116093313,9.162837087012644,0.4178264394830324,0.004516033421781146,14.003358029549801,7.114500691061451,24.743845030789384,3.939866071366649,103.47846285095417,0.9312652930219592,1.093341680833986,0.5153386806913495,0.6161048698254716,0.113010353940523,0.6802226011837136,0.03101822992262109,0.060832554595034866,1.0395689166697573,0.5281600142227293,1.8369116977957503,0.2924842951948888,10
loslagos,1987,1563.5,902424.731318933,10.46273736,10.880640572668208,13.504260736052972,9.935912017869054,9.548457252900368,3.231338653738626,13.171475472251728,0.7563946264524023,0.2888268197052126,8.84888223688702,7.446908006872629,21.025735553249472,7.305662304070887,108.41619567497636,1.1384128462038745,1.4129153332228253,1.0395683787503154,0.9990300043028365,0.33808647655283225,1.378096885098518,0.07913958317086794,2.760528241962987,0.9258353077411821,0.7791504261998939,2.1998674889446352,0.7643722592834615,11
aysen,1987,158.8,73450.6412546144,16.73592137,35.434826418724,5.737941336213115,7.149588556299434,9.008283000324539,2.6751849207658855,15.241955453439662,1.1158457635735,0.689184805407145,7.999201559322604,3.9144783515550645,19.73217833935471,3.9535562166987566,116.08103730745489,5.930344687033636,0.9602973502853542,1.1965495190607913,1.5076191597213917,0.44771684484147545,2.5508816799380885,0.18674706960213705,4.117997391183638,1.3387400831960448,0.6551240189619277,3.3023618514625763,0.6616640597454507,12
magallanes,1987,935.7,137229.802564393,44.05685649,15.459965857903043,0.5350166110342905,3.570081257645008,7.417111368274989,1.4833077915089004,7.51729847458045,34.21669747973922,1.4054808264600522,4.109762006141085,4.30517922463406,4.846273453474026,6.682979193437899,93.33382503162089,6.811174971419341,0.2357115005210389,1.5728655762570483,3.2677461112243877,0.6534987850100648,3.311885400870868,15.074801304266154,3.1901523132479217,1.810631949126123,1.8967266326343224,2.1351157405100185,2.944310552509495,13
tarapaca,1988,1279.7,317324.888877376,22.75506186,12.685514524355757,1.008628782485405,10.209449810369591,8.422621990779058,1.6154413044381286,15.13361168497128,5.122444555666653,1.6503448236664306,6.421713098243327,5.146646703896153,11.85282380664548,8.661820860943914,93.53336637428937,2.8865966772764375,0.22951410339231879,2.3231666199152534,1.9165728442357384,0.3675946681368871,3.4436627005674034,1.165615427386149,7.252649251494632,1.4612647879769918,1.1711226411872209,2.697117389358986,1.9710026951101725,1
antofagasta,1988,3829.4,388828.055655535,31.75481006,5.41529997350294,0.103596651249244,5.10227723483968,7.12473351988098,2.24285312651781,6.40902537397506,52.3949008606315,0.5427614833150156,5.43141354131911,4.32542740247349,8.01784480817012,6.10774619514,104.38434473027264,1.719618220765089,0.03289691983271805,1.6202184446579606,2.2624455965193575,0.712213750250502,2.035173834202985,16.63790124941884,1.7092260425727,1.724735053619003,1.3735312559386483,2.546051389739993,1.939503203213584,2
atacama,1988,696.5,213770.838244846,14.929997649999999,11.321054686372724,3.8049392003714564,5.171930040447121,6.938948035402152,1.8108301118533527,7.72001746118296,35.91268028547793,0.3050738891053059,8.247055100840326,8.428976612725199,14.680721117979381,6.8373492119603405,112.9178638011455,1.6902331986306622,0.5680773331993872,0.772169033498399,1.0359847786202625,0.27035689314519795,1.1525984255342054,5.361762322673868,2.0433619365325617,1.2312851327496657,1.2584460101989217,2.191831317917375,1.0208160766679724,3
coquimbo,1988,1095.5,476178.315777834,11.03444862,10.013797340990479,7.053748338295686,7.84033675658185,9.23689308369245,3.432231756609959,6.589926728403473,12.523628991133782,0.11961319727050959,12.065605830412293,5.0142267224555415,17.427621124987102,6.8363246659834775,99.11833929349652,1.1049673225025205,0.7783422361733412,0.8651379310399987,1.019240221404377,0.3787278497024494,0.7271620789413281,1.3819134063860812,1.0839979539504132,1.331373076048569,0.5532922713796666,1.9230418987249676,0.7543507327643334,4
valparaiso,1988,4168.9,1324133.86832389,16.77514176,9.640512424881608,3.813565442522262,5.386600425302973,6.249810136400328,4.199584783826546,34.24954280359822,7.742351075301866,0.09045411872977512,8.576675059268412,8.020299180687708,13.086920811206001,5.887331138239198,107.3924085082889,1.6172096256643034,0.6397310090934808,0.9036098573893366,1.0484145101120044,0.7044863008182927,5.745409357455479,1.2987903684387723,0.539215227053766,1.43874939948684,1.3454165571364818,2.195349518098749,0.9876081443202471,5
metropolitana,1988,15616.4,4930359.63869504,18.86760155,6.927987899187711,1.4423265610891423,12.632120931714086,7.719180487309297,2.3418407434854593,22.43355952702831,1.2963213219191485,0.0014967134770536422,11.85214153692868,24.056220981458125,18.66355374144273,7.111162839745451,116.48434928852758,1.3071451522509527,0.2721324285961167,2.383378244709961,1.4564242172708664,0.44184918041639404,4.232674625041766,0.24458474182739776,0.00793271721944776,2.2362148403297497,4.538831922769019,3.5213649550055317,1.3417058701748368,6
ohiggins,1988,2186.3,660900.249314405,15.590108319999999,5.37773793958807,13.5143223074401,7.31495768868947,10.7872608200301,3.75761402350615,10.3125709705324,18.2858515228948,0.002583023265183764,6.20182979319209,4.85631694606775,9.15603325325053,5.99460738588994,95.57567099821641,0.8383951699475162,2.106897486443835,1.1404098272288565,1.681745646603613,0.5858160965121191,1.6077409848828765,2.8507840596536687,0.0165683471350234,0.9668719825806786,0.7571050722544781,1.4274355019969776,0.9345657848189619,7
maule,1988,1255.6,806400.194332308,10.09180574,8.43868471741348,12.304296973183451,4.169006072673423,13.383397404054687,12.766009987579622,15.869471181903725,0.43361460423849746,0.019397166472724728,10.070678191136263,7.164044477098297,21.029370702616674,8.394838197768873,114.21561960295102,0.8516156686924363,1.2417257482063737,0.4207279941430051,1.350626467429402,1.2883209286955335,1.6015162036430057,0.04375954352001897,0.19220709328402838,1.0163132797500176,0.722981451755959,2.122243239652548,0.8471907631061516,8
biobio,1988,4094.8,1666597.85471871,17.12646772,6.25570030802372,8.28950160356054,3.76457103583913,4.74141051654008,7.4745587338361,34.607722398775,2.78646953676481,0.5830368359587361,6.25220848238153,4.81934711022998,14.3572470613682,4.79868601562101,101.55172569534493,1.0713804939136231,1.4196988162826785,0.6447380432494583,0.812036141587922,1.2801278887628806,5.9270804052534105,0.4772238057416587,3.40430289240481,1.0707824675221747,0.8253839271482905,2.4588892834458735,0.8218454114494865,9
araucania,1988,1097.2,753632.646618686,8.168024166,11.807236279046315,14.976186237857195,6.971821506769231,10.553369106398305,1.4727235656049453,9.05050654711153,0.46556958257797176,0.009032543180190894,12.60543788380959,7.089179934190434,22.425592722595983,3.896448765482695,101.42465631920639,0.9644179126092222,1.223258511053342,0.5694600654832961,0.8620017389377918,0.1202924167369888,0.739247561913482,0.038027836014514066,0.11058418776219489,1.0296152125796862,0.5790459301958976,1.8317278329503772,0.3182628767804352,10
loslagos,1988,1622.8,914633.77332298,10.71481085,10.72981161593172,13.483153029521372,9.64563542538474,10.169215768219335,2.7740271575293614,13.403626404246832,0.8345856693349708,0.24634521806714516,8.58903355222914,7.970352113866457,20.48563299962762,8.921355399967787,109.30553848567251,1.149679019208412,1.4446943437292594,1.0335115911105677,1.089612234493076,0.29723176285690256,1.4361732162557044,0.08942427585044857,2.2991093498131625,0.9202986989643882,0.8540081530797674,2.1949968273352805,0.9559063563628092,11
aysen,1988,163.5,75208.963049781,16.84128457,34.8662376089103,5.523498802864256,6.585852444463816,12.688488191694388,3.043781906416518,12.291300207350792,1.13825951546283,0.4508983468921771,7.895564629132547,4.260061658499475,19.84256679180057,5.098203495939926,115.91115465035894,5.8719222945689475,0.9302281516109125,1.1091421515324524,2.136904403994099,0.5126119725497769,2.070012845272947,0.19169752414419836,2.677339397823483,1.3297145076004773,0.7174491067653581,3.3417431393994534,0.8586029587089314,12
magallanes,1988,925.3,138978.930307941,43.003915750000004,15.330826287541019,0.5535455020645272,3.6651092278243027,5.436737670464769,1.4510131586733979,7.634655338438491,34.171753841788174,1.6569292209254027,4.210437514525145,4.538321238959125,5.255757999852367,6.2441870006531595,92.34531768343322,6.592855620472993,0.23804624134574381,1.5761404844790388,2.3380100873551823,0.6239924762773219,3.2832007495449664,14.695192232419977,3.852972902648761,1.8106530014527875,1.9516558420663386,2.2601817422803974,2.685244917033337,13
tarapaca,1989,1405.9,324179.103096694,24.466409780000003,11.62235344742093,0.9318163014063862,10.876334581641206,5.429825701684943,1.5184931083600177,14.650257901536834,6.2924315964528255,2.1584245612550217,5.968391778451656,5.485864892933268,10.951793162135969,9.653455595266122,92.20300944511553,2.8435726205259617,0.22798199469892638,2.6610485877881866,1.3284834065139988,0.37152074637242144,3.584392132016831,1.5395320995143444,8.821991377825363,1.460251189791812,1.3421941846822119,2.6795105933062064,2.3618540038681477,1
antofagasta,1989,4494.2,395648.851841922,36.626843730000004,4.74871416429045,0.0919001978693764,4.52843996550368,9.64474206952909,2.14416302604901,5.43785781121261,53.3894913783811,0.6142851159358765,4.69173210397721,4.41626508405592,7.29830149542349,6.35859610899775,104.42734796206386,1.7393041161390388,0.03366014186117729,1.6586246295718992,3.5325646059679885,0.7853392408674101,1.9917156827724414,19.55488557540147,1.67714455677417,1.718433385953974,1.617538511039715,2.673137483673015,2.3289530602644666,2
atacama,1989,775.1,218941.17014634,16.22844637,10.172860879131028,4.836905832235237,5.664235865181082,8.350130216033309,-4.557903251949647,7.8809942061963065,39.59952968365158,0.3274195299276691,7.532962188346656,8.535561706556406,13.33822605958693,7.412637599920095,110.7837064527266,1.6508972720644894,0.7849546689516975,0.9192174796512174,1.3550964039341307,-0.7396768848391345,1.2789629181753748,6.426388437483627,2.0175654678376285,1.2224827288082154,1.385189053926763,2.164586862789429,1.2029559175054878,3
coquimbo,1989,1166.5,484484.245750962,11.54877146,9.472716653633212,7.351035566005629,8.428060340504716,12.70194672903149,2.7722241050007534,6.790699404674207,11.497843793176237,0.09547015380572148,11.482751992218903,5.391380897186655,16.160391869799366,7.055041251776595,99.93076195166005,1.0939823973814593,0.8489542974613075,0.9733374272357874,1.4669187987067922,0.32015782624556743,0.7842423547814047,1.3278597025017185,0.826669348652272,1.326116784899958,0.6226382583541843,1.8663267240835495,0.8147705905764022,4
